Local time in Hami,T,Po,P,Pa,U,DD,Ff,ff10,ff3,N,WW,W1,W2,Tn,Tx,Cl,Nh,H,Cm,Ch,VV,Td,RRR,tR,E,Tg,E',sss
23.01.2020 05:00,-19.2,706.2,777.7,,79,Wind blowing from the north-east,0,,,,Mist. ,,,-19.2,-6.5,,,,,,5.0,-21.9,No precipitation,6,,,,
23.01.2020 02:00,-17.4,705.9,777.1,0.1,80,Wind blowing from the north-east,1,,,,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-18.0,-6.5,,,2500 or more  or no clouds.,,,3.1,-20.0,0.1,12,,,,
22.01.2020 23:00,-15.8,705.8,777.5,,80,Wind blowing from the north-east,1,,,,Mist. ,,,-18.0,-6.5,,,,,,5.0,-18.5,0.1,6,,,,
22.01.2020 20:00,-12.6,705.6,777.0,0.5,79,Wind blowing from the east-northeast,1,,3,90  or more  but not 100%,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-18.0,-6.5,,,2500 or more  or no clouds.,,,5.0,-15.5,0.1,12,,,,
22.01.2020 17:00,-7.2,705.1,776.1,,64,Wind blowing from the east,2,,,,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-18.0,-5.2,,,,,,6.0,-13.0,No precipitation,6,,,,
22.01.2020 14:00,-7.7,705.4,776.6,-0.6,66,Wind blowing from the south,1,,2,50%.,Cloud development not observed or not observable. ,Snow and/or other types of solid precipitation,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-18.0,-4.7,,,2500 or more  or no clouds.,,,5.0,-13.1,0.1,12,,,,
22.01.2020 11:00,-12.6,706.0,777.8,,83,Wind blowing from the south-southwest,0,,,90  or more  but not 100%,Intermittent fall of snowflakes  slight at time of observation. ,Snow and/or other types of solid precipitation,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-18.0,-4.7,,,2500 or more  or no clouds.,,,1.9,-14.9,0.1,6,,,,
22.01.2020 08:00,-13.8,704.1,775.1,1.0,85,Wind blowing from the north,0,,2,90  or more  but not 100%,Intermittent fall of snowflakes  slight at time of observation. ,Snow and/or other types of solid precipitation,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-18.0,-4.7,,,2500 or more  or no clouds.,,,5.0,-15.8,Trace of precipitation,12,,,,
22.01.2020 05:00,-16.4,703.1,773.6,,85,Wind blowing from the east-northeast,1,,,,Fog or ice fog. ,,,-18.0,-4.7,,,,,,4.7,-18.3,No precipitation,6,,,,
22.01.2020 02:00,-17.4,703.3,774.3,-0.2,83,Wind blowing from the east,1,,3,,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-17.7,-4.7,,,2500 or more  or no clouds.,,,6.0,-19.6,0.1,12,,,,
21.01.2020 23:00,-15.9,703.5,774.7,,82,Wind blowing from the east,1,,,,Mist. ,,,-17.3,-4.7,,,,,,4.9,-18.3,0.1,6,,,,
21.01.2020 20:00,-11.2,703.2,773.9,0.6,85,Wind blowing from the east,2,,3,20–30%.,Cloud development not observed or not observable. ,Snow and/or other types of solid precipitation,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-17.3,-4.7,,,2500 or more  or no clouds.,,,5.0,-13.2,0.1,12,,,,
21.01.2020 17:00,-5.4,702.6,772.5,,66,Wind blowing from the south,1,,,90  or more  but not 100%,Cloud development not observed or not observable. ,Snow and/or other types of solid precipitation,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-17.3,-4.7,,,2500 or more  or no clouds.,,,7.0,-10.9,0.1,6,,,,
21.01.2020 14:00,-7.4,703.2,773.5,-0.2,75,Wind blowing from the north-east,1,,,90  or more  but not 100%,Intermittent fall of snowflakes  slight at time of observation. ,Snow and/or other types of solid precipitation,Snow and/or other types of solid precipitation,-17.3,-7.1,,,2500 or more  or no clouds.,,,2.5,-11.2,0.1,12,,,,
21.01.2020 11:00,-10.8,703.4,774.8,,83,Wind blowing from the east-northeast,1,,2,90  or more  but not 100%,Intermittent fall of snowflakes  slight at time of observation. ,Snow and/or other types of solid precipitation,Snow and/or other types of solid precipitation,-17.3,-7.1,,,2500 or more  or no clouds.,,,2.0,-13.1,Trace of precipitation,6,,,,
21.01.2020 08:00,-12.1,702.5,773.5,0.7,87,Wind blowing from the south,1,,2,90  or more  but not 100%,Intermittent fall of snowflakes  slight at time of observation. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-18.1,-7.1,,,2500 or more  or no clouds.,,,3.7,-13.8,Trace of precipitation,12,,,,
21.01.2020 05:00,-12.3,701.8,772.0,,86,Wind blowing from the south,1,,,,Mist. ,,,-19.6,-7.1,,,,,,2.8,-14.2,No precipitation,6,,,,
21.01.2020 02:00,-13.0,701.5,772.3,-0.1,87,Calm  no wind,0,,,,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-19.6,-7.1,,,2500 or more  or no clouds.,,,4.4,-14.8,No precipitation,12,,,,
20.01.2020 23:00,-17.2,701.6,773.3,,81,Calm  no wind,0,,,,Mist. ,,,-19.6,-7.1,,,,,,3.0,-19.7,No precipitation,6,,,,
20.01.2020 20:00,-13.4,701.5,773.2,,80,Wind blowing from the east-southeast,1,,3,90  or more  but not 100%,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-19.6,-7.1,,,2500 or more  or no clouds.,,,3.8,-16.1,Trace of precipitation,12,,,,
20.01.2020 17:00,-8.0,701.0,771.8,,61,Wind blowing from the west,1,,,60%.,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-19.6,-6.3,,,2500 or more  or no clouds.,,,4.5,-14.2,No precipitation,6,,,,
20.01.2020 14:00,-11.6,702.0,773.3,-0.5,77,Wind blowing from the east,2,,3,90  or more  but not 100%,Intermittent fall of snowflakes  slight at time of observation. ,Snow and/or other types of solid precipitation,Fog or ice fog or thick haze.,-19.6,-5.8,,,2500 or more  or no clouds.,,,3.5,-14.8,Trace of precipitation,12,,,,
20.01.2020 11:00,-13.9,702.5,774.0,,86,Wind blowing from the south-southwest,1,,,90  or more  but not 100%,Intermittent fall of snowflakes  slight at time of observation. ,Fog or ice fog or thick haze.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-19.6,,,,2500 or more  or no clouds.,,,1.3,-15.7,No precipitation,6,,,,
20.01.2020 08:00,-18.1,702.0,773.4,-0.3,84,Wind blowing from the south,1,,2,90  or more  but not 100%,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-19.6,-5.8,,,2500 or more  or no clouds.,,,5.0,-20.1,No precipitation,12,,,,
20.01.2020 05:00,-17.4,702.3,773.0,,83,Wind blowing from the east-northeast,1,,,, ,,,-17.8,-5.8,,,,,,7.0,-19.6,No precipitation,6,,,,
20.01.2020 02:00,-16.9,703.3,774.2,-1.3,82,Wind blowing from the east-northeast,1,,3,,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-16.9,-5.8,,,2500 or more  or no clouds.,,,4.2,-19.2,No precipitation,12,,,,
19.01.2020 23:00,-15.3,704.6,775.9,,86,Wind blowing from the east-northeast,1,,,,Mist. ,,,-16.2,-5.8,,,,,,4.3,-17.2,No precipitation,6,,,,
19.01.2020 20:00,-10.6,705.4,776.2,0.1,81,Wind blowing from the east-southeast,1,,3,90  or more  but not 100%,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-16.2,-5.8,,,2500 or more  or no clouds.,,,6.0,-13.2,Trace of precipitation,12,,,,
19.01.2020 17:00,-6.4,705.3,775.6,,70,Wind blowing from the south-west,1,,,90  or more  but not 100%,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-16.2,-4.8,,,2500 or more  or no clouds.,,,4.7,-11.0,No precipitation,6,,,,
19.01.2020 14:00,-8.2,706.4,777.4,-1.3,87,Wind blowing from the east-southeast,1,,3,90  or more  but not 100%,Snow not falling as shower(s). ,Snow and/or other types of solid precipitation,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-16.2,-3.8,,,2500 or more  or no clouds.,,,5.0,-10.0,Trace of precipitation,12,,,,
19.01.2020 11:00,-10.6,707.7,779.1,,89,Wind blowing from the east,1,,,90  or more  but not 100%,Intermittent fall of snowflakes  slight at time of observation. ,Snow and/or other types of solid precipitation,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-16.2,-3.8,,,2500 or more  or no clouds.,,,2.3,-12.1,No precipitation,6,,,,
19.01.2020 08:00,-11.3,707.2,778.0,-0.2,90,Wind blowing from the east,1,,3,20–30%.,Fog or ice fog  sky visible  has begun or has become thicker during the preceding hour. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-16.2,-3.8,,,2500 or more  or no clouds.,,,0.6,-12.7,No precipitation,12,,,,
19.01.2020 05:00,-12.3,707.4,777.7,,90,Wind blowing from the east-southeast,1,,,,Fog or ice fog  sky invisible  no appreciable change during the preceding hour. ,,,-16.2,-3.8,,,,,,0.1,-13.6,0.1,6,,,,
19.01.2020 02:00,-14.2,708.2,778.9,-0.8,84,Wind blowing from the south,1,,3,,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-16.2,-3.8,,,2500 or more  or no clouds.,,,5.0,-16.3,0.1,12,,,,
18.01.2020 23:00,-14.2,709.0,780.4,,84,Wind blowing from the east,1,,,,Mist. ,,,-16.0,-3.8,,,,,,4.9,-16.3,No precipitation,6,,,,
18.01.2020 20:00,-9.3,708.7,780.1,-0.1,86,Wind blowing from the west-northwest,1,,4,no clouds,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-16.0,-3.8,,,,,,2.9,-11.2,No precipitation,12,,,,
18.01.2020 17:00,-4.8,708.8,778.9,,71,Wind blowing from the west-southwest,2,,,20–30%.,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-16.0,-3.8,,,2500 or more  or no clouds.,,,5.0,-9.4,No precipitation,6,,,,
18.01.2020 14:00,-5.0,710.5,780.6,-1.2,65,Wind blowing from the south,1,,4,no clouds,Haze. ,Snow and/or other types of solid precipitation,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-16.0,-5.0,,,,,,6.0,-10.7,0.1,12,,,,
18.01.2020 11:00,-10.3,711.7,782.5,,89,Wind blowing from the east-northeast,1,,,,Snow not falling as shower(s). ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-16.0,-4.5,,,,,,3.0,-11.8,No precipitation,6,,,,
18.01.2020 08:00,-14.7,711.0,782.3,-0.1,86,Wind blowing from the north-east,1,,,90  or more  but not 100%,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-15.0,-4.5,,,2500 or more  or no clouds.,,,3.5,-16.5,0.5,12,,,,
18.01.2020 05:00,-9.9,711.1,781.5,,86,Wind blowing from the east-northeast,1,,,,Mist. ,,,-10.3,-4.5,,,,,,3.2,-11.8,0.1,6,,,,
18.01.2020 02:00,-8.1,711.1,781.3,0.0,90,Wind blowing from the west-northwest,0,,5,,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-10.3,-4.5,,,2500 or more  or no clouds.,,,3.4,-9.4,0.4,12,,,,
17.01.2020 23:00,-7.5,711.1,781.5,,87,Wind blowing from the east,2,,,,Intermittent fall of snowflakes  slight at time of observation. ,,,-10.5,-4.5,,,,,,2.0,-9.3,0.3,6,,,,
17.01.2020 20:00,-7.4,710.2,780.6,1.9,86,Wind blowing from the south-west,2,,5,90  or more  but not 100%,Intermittent fall of snowflakes  slight at time of observation. ,Snow and/or other types of solid precipitation,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-10.5,-4.5,,,2500 or more  or no clouds.,,,3.0,-9.3,0.1,12,,,,
17.01.2020 17:00,-5.8,708.3,778.3,,75,Wind blowing from the west,3,,,90  or more  but not 100%,Intermittent fall of snowflakes  slight at time of observation. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-10.5,-4.5,,,2500 or more  or no clouds.,,,6.0,-9.5,No precipitation,6,,,,
17.01.2020 14:00,-5.5,707.7,777.7,-0.1,70,Wind blowing from the west-southwest,2,,4,90  or more  but not 100%,Haze. ,Snow and/or other types of solid precipitation,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-10.5,-4.2,,,2500 or more  or no clouds.,,,5.0,-10.1,No precipitation,12,,,,
17.01.2020 11:00,-8.2,707.8,778.0,,85,Wind blowing from the south-southeast,1,,3,90  or more  but not 100%,Mist. ,Snow and/or other types of solid precipitation,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-10.5,,,,2500 or more  or no clouds.,,,4.1,-10.3,No precipitation,6,,,,
17.01.2020 08:00,-8.8,706.6,777.0,0.5,89,Wind blowing from the east-northeast,1,,3,90  or more  but not 100%,Mist. ,Snow and/or other types of solid precipitation,Cloud covering 1/2 or less of the sky throughout the appropriate period.,,,,,2500 or more  or no clouds.,,,2.6,-10.3,Trace of precipitation,12,,,,
17.01.2020 05:00,-9.0,706.1,775.9,,88,Wind blowing from the north-east,1,,,,Intermittent fall of snowflakes  slight at time of observation. ,,,-12.6,-4.2,,,,,,1.3,-10.6,No precipitation,6,,,,
17.01.2020 02:00,-9.0,705.9,775.6,-0.7,91,Wind blowing from the north-northwest,1,,3,,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-12.6,-4.2,,,2500 or more  or no clouds.,,,1.6,-10.2,No precipitation,12,,,,
16.01.2020 23:00,-8.4,706.6,776.8,,88,Wind blowing from the south-southeast,0,,3,,Mist. ,,,-12.6,-4.2,,,,,,2.7,-10.0,No precipitation,6,,,,
16.01.2020 20:00,-9.6,706.6,777.1,0.6,86,Calm  no wind,0,,,90  or more  but not 100%,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-12.6,-4.2,,,1500-2000,,,4.1,-11.5,No precipitation,12,,,,
16.01.2020 17:00,-5.0,706.0,775.5,,79,Wind blowing from the south-west,1,,3,90  or more  but not 100%, ,,,-12.6,-3.6,,,2500 or more  or no clouds.,,,3.8,-8.2,No precipitation,6,,,,
16.01.2020 14:00,-5.1,706.5,776.2,-1.0,79,Wind blowing from the south,1,,2,90  or more  but not 100%,Mist. ,Fog or ice fog or thick haze.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-12.6,-3.6,,,2500 or more  or no clouds.,,,4.0,-8.3,0.4,12,,,,
16.01.2020 11:00,-8.6,707.5,777.3,,93,Wind blowing from the east-northeast,1,,2,,Fog or ice fog  sky invisible  no appreciable change during the preceding hour. ,Fog or ice fog or thick haze.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-12.6,-3.6,,,,,,0.2,-9.5,0.3,6,,,,
16.01.2020 08:00,-10.1,706.9,776.8,0.3,83,Wind blowing from the east-northeast,0,,2,90  or more  but not 100%,Snow not falling as shower(s). ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-10.1,-3.6,,,2500 or more  or no clouds.,,,6.0,-12.4,0.4,12,,,,
16.01.2020 05:00,-6.9,706.6,775.9,,91,Wind blowing from the west-southwest,1,,2,,Intermittent fall of snowflakes  slight at time of observation. ,,,-8.7,-3.6,,,,,,1.9,-8.1,0.1,6,,,,
16.01.2020 02:00,-8.6,706.0,775.5,-0.3,87,Wind blowing from the east,1,,3,,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-8.6,-3.6,,,2500 or more  or no clouds.,,,2.4,-10.4,2.0,12,,,,
15.01.2020 23:00,-5.3,706.3,775.6,,92,Wind blowing from the west-southwest,1,,3,,Snow not falling as shower(s). ,,,-6.0,-3.6,,,,,,4.1,-6.4,0.7,6,,,,
15.01.2020 20:00,-5.2,705.7,775.0,1.2,91,Wind blowing from the south-west,1,,4,90  or more  but not 100%,Intermittent fall of snowflakes  slight at time of observation. ,Snow and/or other types of solid precipitation,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-6.0,-3.6,,,2500 or more  or no clouds.,,,1.8,-6.4,2.0,12,,,,
15.01.2020 17:00,-3.7,704.5,773.5,,86,Wind blowing from the east,1,,4,90  or more  but not 100%,Intermittent fall of snowflakes  slight at time of observation. ,Snow and/or other types of solid precipitation,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-6.0,-3.7,,,2500 or more  or no clouds.,,,1.4,-5.7,2.0,6,,,,
15.01.2020 14:00,-3.9,704.3,773.2,-0.2,76,Wind blowing from the east-southeast,1,,4,100%.,Intermittent fall of snowflakes  slight at time of observation. ,Snow and/or other types of solid precipitation,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-6.0,-3.7,,,2500 or more  or no clouds.,,,2.0,-7.5,0.7,12,,,,
15.01.2020 11:00,-5.3,704.5,773.5,,86,Wind blowing from the south-southwest,1,,4,100%.,Intermittent fall of snowflakes  slight at time of observation. ,Snow and/or other types of solid precipitation,Cloud covering 1/2 or less of the sky throughout the appropriate period.,,-3.7,,,2500 or more  or no clouds.,,,1.5,-7.3,0.1,6,,,,
15.01.2020 08:00,-5.4,703.5,772.4,1.1,53,Wind blowing from the north-east,1,,,90  or more  but not 100%,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,,-3.7,,,2500 or more  or no clouds.,,,9.0,-13.5,No precipitation,12,,,,
15.01.2020 05:00,-5.9,702.4,771.1,,56,Wind blowing from the north-east,1,,,,Haze. ,,,,-3.7,,,,,,7.0,-13.3,No precipitation,6,,,,
15.01.2020 02:00,-5.3,702.1,770.8,0.2,52,Wind blowing from the east,0,,4,,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,,-3.7,,,2500 or more  or no clouds.,,,5.0,-13.6,No precipitation,12,,,,
14.01.2020 23:00,-4.9,701.9,771.2,,49,Wind blowing from the west,1,,4,,Haze. ,,,-13.2,-3.7,,,,,,5.0,-14.0,No precipitation,6,,,,
14.01.2020 20:00,-4.4,701.7,771.1,1.8,48,Wind blowing from the east,1,,4,90  or more  but not 100%,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-13.2,-3.7,,,2500 or more  or no clouds.,,,6.0,-14.0,No precipitation,12,,,,
14.01.2020 17:00,-3.8,699.9,769.1,,47,Wind blowing from the south,1,,,90  or more  but not 100%, ,,,,,,,2500 or more  or no clouds.,,,9.0,-13.7,,,,,,
14.01.2020 14:00,-4.4,698.8,768.1,0.7,46,Wind blowing from the north-west,2,,4,90  or more  but not 100%,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-13.2,-1.8,,,2500 or more  or no clouds.,,,10.0,-14.3,No precipitation,12,,,,
14.01.2020 11:00,-8.8,698.1,767.4,,60,Wind blowing from the east-northeast,1,,3,90  or more  but not 100%,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-13.2,-1.8,,,2500 or more  or no clouds.,,,4.9,-15.2,No precipitation,6,,,,
14.01.2020 08:00,-11.1,696.1,765.7,0.3,65,Wind blowing from the east-northeast,1,,3,90  or more  but not 100%,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-16.6,,,,2500 or more  or no clouds.,,,7.0,-16.4,No precipitation,12,,,,
14.01.2020 05:00,-11.1,695.8,764.5,,65,Wind blowing from the east-southeast,1,,3,, ,,,-17.4,-1.8,,,,,,7.0,-16.4,No precipitation,6,,,,
14.01.2020 02:00,-11.6,696.7,765.8,-1.0,66,Calm  no wind,0,,,,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-17.4,-1.8,,,2500 or more  or no clouds.,,,5.0,-16.7,No precipitation,12,,,,
13.01.2020 23:00,-7.8,697.7,767.3,,59,Wind blowing from the north-northwest,1,,4,, ,,,-17.4,-1.8,,,,,,8.0,-14.6,No precipitation,6,,,,
13.01.2020 20:00,-9.5,698.0,768.4,-0.3,55,Wind blowing from the north-northwest,0,,4,20–30%.,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-17.4,-1.8,,,2500 or more  or no clouds.,,,5.0,-16.9,No precipitation,12,,,,
13.01.2020 17:00,-2.2,698.3,768.1,,37,Wind blowing from the south-west,1,,4,no clouds, ,,,-17.4,-0.7,,,,,,11.0,-14.9,No precipitation,6,,,,
13.01.2020 14:00,-6.0,699.0,768.9,-1.9,49,Wind blowing from the south,2,,4,20–30%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-17.4,-0.3,,,2500 or more  or no clouds.,,,7.0,-15.2,No precipitation,12,,,,
13.01.2020 11:00,-11.5,700.9,771.4,,70,Wind blowing from the east,2,,3,70 – 80%.,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-17.4,,,,2500 or more  or no clouds.,,,6.0,-16.0,No precipitation,6,,,,
13.01.2020 08:00,-15.5,699.9,770.1,0.5,79,Wind blowing from the east-northeast,1,,2,60%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-17.4,-0.3,,,2500 or more  or no clouds.,,,8.0,-18.3,No precipitation,12,,,,
13.01.2020 05:00,-17.4,699.4,769.0,,75,Wind blowing from the east,1,,2,, ,,,-17.4,-0.3,,,,,,12.0,-20.8,No precipitation,6,,,,
13.01.2020 02:00,-14.6,699.7,769.1,-0.2,71,Wind blowing from the east,1,,,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-17.1,-0.3,,,2500 or more  or no clouds.,,,10.0,-18.7,No precipitation,12,,,,
12.01.2020 23:00,-11.9,699.9,770.2,,62,Wind blowing from the east,1,,,,Haze. ,,,-17.1,-0.3,,,,,,5.0,-17.7,No precipitation,6,,,,
12.01.2020 20:00,-6.4,700.4,770.8,-0.3,51,Wind blowing from the north,1,,5,90  or more  but not 100%,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-17.1,-0.3,,,2500 or more  or no clouds.,,,11.0,-14.9,No precipitation,12,,,,
12.01.2020 17:00,-0.9,700.7,770.2,,36,Wind blowing from the west-northwest,1,,5,90  or more  but not 100%, ,,,-17.1,-0.3,,,2500 or more  or no clouds.,,,15.0,-14.4,No precipitation,6,,,,
12.01.2020 14:00,-2.0,701.8,771.3,-1.8,40,Wind blowing from the south-west,2,,3,20–30%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-17.1,-2.0,,,2500 or more  or no clouds.,,,15.0,-13.8,No precipitation,12,,,,
12.01.2020 11:00,-10.4,703.6,774.5,,80,Wind blowing from the east-northeast,1,,3,no clouds,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-17.1,-3.9,,,,,,3.5,-13.2,No precipitation,6,,,,
12.01.2020 08:00,-16.2,704.0,775.3,-0.5,82,Wind blowing from the east-northeast,1,,3,10%  or less  but not 0,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-17.4,-3.9,,,2500 or more  or no clouds.,,,5.0,-18.6,No precipitation,12,,,,
12.01.2020 05:00,-15.6,704.5,775.0,,82,Wind blowing from the north-east,1,,,,Mist. ,,,-17.4,-3.9,,,,,,6.0,-18.0,No precipitation,6,,,,
12.01.2020 02:00,-13.3,704.6,774.9,-0.2,75,Wind blowing from the east-northeast,1,,,,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-17.4,-3.9,,,2500 or more  or no clouds.,,,7.0,-16.8,No precipitation,12,,,,
11.01.2020 23:00,-13.9,704.8,776.2,,82,Wind blowing from the north-east,1,,4,,Haze. ,,,-17.4,-3.9,,,,,,3.5,-16.3,No precipitation,6,,,,
11.01.2020 20:00,-11.0,704.5,775.9,1.4,66,Wind blowing from the east-northeast,0,,,90  or more  but not 100%,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-17.4,-3.9,,,2500 or more  or no clouds.,,,6.0,-16.1,No precipitation,12,,,,
11.01.2020 17:00,-4.4,703.1,773.3,,52,Wind blowing from the south-west,2,,4,90  or more  but not 100%, ,,,-17.4,-1.9,,,2500 or more  or no clouds.,,,8.0,-13.0,No precipitation,6,,,,
11.01.2020 14:00,-5.6,703.3,773.5,-0.6,55,Wind blowing from the south,2,,3,90  or more  but not 100%,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-17.4,-1.5,,,2500 or more  or no clouds.,,,11.0,-13.4,No precipitation,12,,,,
11.01.2020 11:00,-13.1,703.9,775.0,,85,Calm  no wind,0,,,90  or more  but not 100%,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-17.4,,,,2500 or more  or no clouds.,,,4.0,-15.1,No precipitation,6,,,,
11.01.2020 08:00,-16.2,702.8,773.8,0.7,81,Wind blowing from the east,0,,2,90  or more  but not 100%,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-16.3,-1.5,,,2500 or more  or no clouds.,,,6.0,-18.8,No precipitation,12,,,,
11.01.2020 05:00,-15.1,702.1,771.9,,84,Calm  no wind,0,,,, ,,,,,,,,,,7.0,-17.2,,,,,,
11.01.2020 02:00,-13.5,702.0,771.7,-0.4,82,Wind blowing from the east-northeast,1,,3,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-14.2,-1.5,,,2500 or more  or no clouds.,,,7.0,-15.9,No precipitation,12,,,,
