Local time in Aletai,T,Po,P,Pa,U,DD,Ff,ff10,ff3,N,WW,W1,W2,Tn,Tx,Cl,Nh,H,Cm,Ch,VV,Td,RRR,tR,E,Tg,E',sss
22.01.2020 14:00,-6.2,704.8,774.4,0.3,80,Wind blowing from the south-west,1,,3,100%.,Cloud development not observed or not observable. ,Snow and/or other types of solid precipitation,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-13.8,-5.2,,,2500 or more  or no clouds.,,,6.0,-9.1,1.0,12,,,,
22.01.2020 11:00,-7.4,704.5,774.3,,87,Wind blowing from the north-northeast,1,,,100%.,Intermittent fall of snowflakes  slight at time of observation. ,Snow and/or other types of solid precipitation,Snow and/or other types of solid precipitation,-13.8,-7.4,,,2500 or more  or no clouds.,,,6.0,-9.2,0.4,6,,,,
22.01.2020 08:00,-11.1,703.4,773.7,0.3,89,Wind blowing from the north,0,,3,100%.,Intermittent fall of snowflakes  slight at time of observation. ,Snow and/or other types of solid precipitation,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-13.8,-8.0,,,2500 or more  or no clouds.,,,9.0,-12.6,1.0,12,,,,
22.01.2020 05:00,-8.5,703.1,772.7,,89,Calm  no wind,0,,,,Mist. ,,,-14.3,-8.0,,,,,,3.6,-10.0,0.7,6,,,,
22.01.2020 02:00,-9.7,703.4,773.2,0.1,89,Wind blowing from the north-east,1,,,,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,,-8.0,,,2500 or more  or no clouds.,,,4.2,-11.2,1.0,12,,,,
21.01.2020 23:00,-9.8,703.3,773.3,,89,Wind blowing from the north-east,2,,,, ,,,,-8.0,,,,,,8.0,-11.3,0.6,6,,,,
21.01.2020 20:00,-10.4,702.9,773.2,0.5,88,Wind blowing from the east-southeast,0,,4,100%.,Intermittent fall of snowflakes  slight at time of observation. ,Snow and/or other types of solid precipitation,Snow and/or other types of solid precipitation,-14.7,-8.0,,,2500 or more  or no clouds.,,,6.0,-12.0,2.0,12,,,,
21.01.2020 17:00,-8.1,702.4,772.7,,83,Wind blowing from the east,1,,,100%.,Intermittent fall of snowflakes  slight at time of observation. ,Snow and/or other types of solid precipitation,Snow and/or other types of solid precipitation,-14.7,-8.0,,,2500 or more  or no clouds.,,,4.8,-10.5,0.8,6,,,,
21.01.2020 14:00,-8.3,702.7,772.8,0.2,80,Wind blowing from the east-southeast,2,,4,100%.,Intermittent fall of snowflakes  slight at time of observation. ,Snow and/or other types of solid precipitation,Snow and/or other types of solid precipitation,-14.7,-7.3,,,2500 or more  or no clouds.,,,8.0,-11.1,1.0,12,,,,
21.01.2020 11:00,-9.7,702.5,772.8,,86,Wind blowing from the east-northeast,2,,,100%.,Intermittent fall of snowflakes  slight at time of observation. ,Snow and/or other types of solid precipitation,Snow and/or other types of solid precipitation,-14.7,-7.3,,,2500 or more  or no clouds.,,,4.6,-11.6,0.5,6,,,,
21.01.2020 08:00,-11.4,701.8,772.0,0.0,87,Calm  no wind,0,,,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-14.7,-7.3,,,2500 or more  or no clouds.,,,6.0,-13.1,0.7,12,,,,
21.01.2020 05:00,-14.4,701.8,772.3,,85,Wind blowing from the north-east,1,,,, ,,,-14.7,-7.3,,,,,,8.0,-16.4,0.5,6,,,,
21.01.2020 02:00,-11.9,701.9,771.8,0.1,87,Wind blowing from the east-southeast,0,,3,,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-12.3,-6.8,,,2500 or more  or no clouds.,,,4.4,-13.6,0.6,12,,,,
20.01.2020 23:00,-12.3,701.8,772.0,,87,Calm  no wind,0,,,, ,,,-12.3,-6.8,,,,,,8.0,-14.0,0.2,6,,,,
20.01.2020 20:00,-10.5,701.8,771.7,,84,Wind blowing from the west-northwest,1,,3,100%.,Cloud development not observed or not observable. ,Snow and/or other types of solid precipitation,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-12.2,-6.8,,,2500 or more  or no clouds.,,,13.0,-12.7,0.2,12,,,,
20.01.2020 17:00,-9.6,701.2,770.9,,79,Wind blowing from the south-east,1,,,100%.,Intermittent fall of snowflakes  slight at time of observation. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-12.2,-5.5,,,2500 or more  or no clouds.,,,7.0,-12.6,0.1,6,,,,
20.01.2020 14:00,-7.6,701.6,771.1,0.2,67,Wind blowing from the south,1,,3,100%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-12.2,,,,2500 or more  or no clouds.,,,11.0,-12.8,No precipitation,12,,,,
20.01.2020 11:00,-9.1,701.4,771.3,,77,Wind blowing from the north-northwest,1,,,100%., ,,,-12.2,,,,2500 or more  or no clouds.,,,10.0,-12.4,No precipitation,6,,,,
20.01.2020 08:00,-9.1,700.5,770.2,0.4,79,Wind blowing from the south,1,,3,100%.,Cloud development not observed or not observable. ,Snow and/or other types of solid precipitation,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-12.2,,,,2500 or more  or no clouds.,,,16.0,-12.1,0.1,12,,,,
20.01.2020 05:00,-8.9,700.1,769.2,,75,Wind blowing from the south-southwest,1,,,, ,,,-12.2,-4.4,,,,,,19.0,-12.5,No precipitation,6,,,,
20.01.2020 02:00,-9.2,700.0,769.3,-0.4,72,Wind blowing from the north,2,,3,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-12.2,-4.4,,,2500 or more  or no clouds.,,,16.0,-13.3,0.1,12,,,,
19.01.2020 23:00,-11.1,700.4,770.2,,75,Wind blowing from the east,1,,,, ,,,-12.3,-4.4,,,,,,16.0,-14.7,0.1,6,,,,
19.01.2020 20:00,-10.1,701.2,771.1,-0.6,75,Wind blowing from the north,1,,3,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-13.6,-4.4,,,2500 or more  or no clouds.,,,17.0,-13.8,No precipitation,12,,,,
19.01.2020 17:00,-5.9,701.8,771.4,,58,Wind blowing from the west-northwest,1,,,90  or more  but not 100%, ,,,-13.6,-4.4,,,2500 or more  or no clouds.,,,20.0,-13.0,No precipitation,6,,,,
19.01.2020 14:00,-6.7,703.3,773.2,-0.8,63,Wind blowing from the south-southeast,2,,3,90  or more  but not 100%,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-13.6,-6.1,,,2500 or more  or no clouds.,,,17.0,-12.6,No precipitation,12,,,,
19.01.2020 11:00,-8.4,704.1,774.3,,73,Wind blowing from the south-southeast,1,,,100%., ,,,-13.6,-7.6,,,2500 or more  or no clouds.,,,18.0,-12.4,No precipitation,6,,,,
19.01.2020 08:00,-10.1,704.6,774.8,-1.1,81,Calm  no wind,0,,,100%.,Cloud development not observed or not observable. ,Snow and/or other types of solid precipitation,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-13.6,-7.6,,,2500 or more  or no clouds.,,,18.0,-12.7,Trace of precipitation,12,,,,
19.01.2020 05:00,-11.5,705.7,775.9,,83,Wind blowing from the north,2,,,, ,,,-13.6,-7.6,,,,,,16.0,-13.8,No precipitation,6,,,,
19.01.2020 02:00,-11.7,707.2,777.6,-1.0,83,Wind blowing from the west-northwest,1,,3,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-13.7,-7.6,,,2500 or more  or no clouds.,,,18.0,-14.0,0.4,12,,,,
18.01.2020 23:00,-11.8,708.2,779.2,,86,Wind blowing from the north-northwest,2,,,, ,,,-15.3,-7.6,,,,,,19.0,-13.7,0.1,6,,,,
18.01.2020 20:00,-10.0,708.6,779.5,0.0,82,Wind blowing from the north,1,,3,100%.,Intermittent fall of snowflakes  slight at time of observation. ,Snow and/or other types of solid precipitation,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-17.9,-7.6,,,2500 or more  or no clouds.,,,20.0,-12.5,0.7,12,,,,
18.01.2020 17:00,-7.8,708.6,779.4,,75,Wind blowing from the east,2,,,100%.,Cloud development not observed or not observable. ,Snow and/or other types of solid precipitation,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-17.9,-7.6,,,2500 or more  or no clouds.,,,18.0,-11.5,0.6,6,,,,
18.01.2020 14:00,-7.8,709.8,780.7,-0.2,81,Wind blowing from the east,3,,3,100%.,Intermittent fall of snowflakes  slight at time of observation. ,Snow and/or other types of solid precipitation,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-17.9,-7.8,,,2500 or more  or no clouds.,,,6.0,-10.6,0.3,12,,,,
18.01.2020 11:00,-10.6,710.0,781.6,,82,Wind blowing from the west,1,,,100%., ,,,-19.0,-10.6,,,2500 or more  or no clouds.,,,7.0,-13.1,No precipitation,6,,,,
18.01.2020 08:00,-12.3,709.8,781.5,-1.2,85,Wind blowing from the north,1,,4,90  or more  but not 100%,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,,-11.3,,,2500 or more  or no clouds.,,,7.0,-14.4,No precipitation,12,,,,
18.01.2020 05:00,-13.6,711.0,782.8,,83,Calm  no wind,0,,,,Mist. ,,,,-11.3,,,,,,6.0,-15.9,No precipitation,6,,,,
18.01.2020 02:00,-13.1,712.1,784.0,-0.8,79,Wind blowing from the east-northeast,1,,5,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,,-11.3,,,2500 or more  or no clouds.,,,7.0,-16.0,No precipitation,12,,,,
17.01.2020 23:00,-15.1,712.9,786.0,,84,Calm  no wind,0,,,,Mist. ,,,-20.2,-11.3,,,,,,6.0,-17.2,No precipitation,6,,,,
17.01.2020 20:00,-14.3,712.6,785.2,0.2,83,Wind blowing from the north-east,2,,5,100%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-20.2,-11.3,,,2500 or more  or no clouds.,,,5.0,-16.6,0.1,12,,,,
17.01.2020 17:00,-13.6,712.4,784.6,,78,Wind blowing from the east-southeast,1,,,100%., ,,,-20.2,-9.2,,,2500 or more  or no clouds.,,,7.0,-16.6,No precipitation,6,,,,
17.01.2020 14:00,-13.3,712.2,784.0,0.5,77,Wind blowing from the east-southeast,2,,3,90  or more  but not 100%,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-20.2,-9.0,,,2500 or more  or no clouds.,,,6.0,-16.5,0.6,12,,,,
17.01.2020 11:00,-19.2,711.7,784.5,,82,Calm  no wind,0,,,90  or more  but not 100%, ,,,-20.2,-9.0,,,2500 or more  or no clouds.,,,9.0,-21.5,0.4,6,,,,
17.01.2020 08:00,-17.5,710.5,782.5,0.8,81,Calm  no wind,0,,,90  or more  but not 100%,Intermittent fall of snowflakes  slight at time of observation. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-17.5,-9.0,,,2500 or more  or no clouds.,,,7.0,-20.0,0.8,12,,,,
17.01.2020 05:00,-14.9,709.7,781.0,,86,Wind blowing from the west-northwest,1,,,,Mist. ,,,-16.0,-9.0,,,,,,6.0,-16.7,0.3,6,,,,
17.01.2020 02:00,-12.4,709.0,779.8,0.0,87,Wind blowing from the north,0,,2,,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-15.4,-9.0,,,2500 or more  or no clouds.,,,3.9,-14.1,3.0,12,,,,
16.01.2020 23:00,-13.4,709.0,780.2,,87,Calm  no wind,0,,,,Mist. ,,,-15.8,-9.0,,,,,,3.2,-15.1,0.8,6,,,,
16.01.2020 20:00,-11.5,708.4,779.5,0.8,87,Wind blowing from the north-east,1,,,100%.,Intermittent fall of snowflakes  slight at time of observation. ,Snow and/or other types of solid precipitation,Snow and/or other types of solid precipitation,-16.8,-9.0,,,2500 or more  or no clouds.,,,6.0,-13.2,4.0,12,,,,
16.01.2020 17:00,-9.2,707.6,778.3,,85,Wind blowing from the east-southeast,1,,,100%.,Intermittent fall of snowflakes  slight at time of observation. ,Snow and/or other types of solid precipitation,Snow and/or other types of solid precipitation,-16.8,-8.8,,,2500 or more  or no clouds.,,,2.3,-11.3,3.0,6,,,,
16.01.2020 14:00,-9.3,707.9,778.8,-0.2,84,Wind blowing from the south,2,,3,100%.,Intermittent fall of snowflakes  slight at time of observation. ,Snow and/or other types of solid precipitation,Snow and/or other types of solid precipitation,-16.8,-7.1,,,2500 or more  or no clouds.,,,2.3,-11.6,1.0,12,,,,
16.01.2020 11:00,-10.2,708.1,779.5,,88,Wind blowing from the north,1,,,100%.,Intermittent fall of snowflakes  slight at time of observation. ,Snow and/or other types of solid precipitation,Snow and/or other types of solid precipitation,-16.8,-7.1,,,2500 or more  or no clouds.,,,2.2,-11.8,0.1,6,,,,
16.01.2020 08:00,-12.2,707.6,779.2,0.0,86,Wind blowing from the north,1,,3,90  or more  but not 100%,Intermittent fall of snowflakes  slight at time of observation. ,Snow and/or other types of solid precipitation,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-17.1,-7.1,,,2500 or more  or no clouds.,,,6.0,-14.1,Trace of precipitation,12,,,,
16.01.2020 05:00,-11.5,707.6,778.2,,82,Wind blowing from the west-southwest,1,,,, ,,,-17.5,-7.1,,,,,,8.0,-14.0,No precipitation,6,,,,
16.01.2020 02:00,-13.2,707.8,778.6,0.1,86,Wind blowing from the north,1,,2,,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-17.5,-7.1,,,2500 or more  or no clouds.,,,6.0,-15.0,No precipitation,12,,,,
15.01.2020 23:00,-15.8,707.7,779.5,,82,Wind blowing from the north,0,,,, ,,,-17.5,-7.1,,,,,,8.0,-18.2,No precipitation,6,,,,
15.01.2020 20:00,-15.1,707.5,779.7,0.9,80,Wind blowing from the north-east,1,,2,,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-17.5,-7.1,,,2500 or more  or no clouds.,,,6.0,-17.8,No precipitation,12,,,,
15.01.2020 17:00,-8.8,706.6,777.7,,63,Wind blowing from the south,1,,,40%., ,,,-17.5,-7.1,,,2500 or more  or no clouds.,,,7.0,-14.6,No precipitation,6,,,,
15.01.2020 14:00,-8.6,706.7,777.7,-0.3,63,Wind blowing from the north,1,,3,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-17.5,-6.6,,,2500 or more  or no clouds.,,,7.0,-14.4,No precipitation,12,,,,
15.01.2020 11:00,-13.7,707.0,778.8,,80,Wind blowing from the east,1,,,90  or more  but not 100%, ,,,-17.5,,,,2500 or more  or no clouds.,,,8.0,-16.4,No precipitation,6,,,,
15.01.2020 08:00,-16.8,706.2,777.7,0.3,79,Calm  no wind,0,,,90  or more  but not 100%,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-17.5,-6.6,,,2500 or more  or no clouds.,,,9.0,-19.6,No precipitation,12,,,,
15.01.2020 05:00,-15.8,705.9,776.7,,82,Wind blowing from the north-northwest,1,,,, ,,,-16.6,-6.6,,,,,,8.0,-18.2,No precipitation,6,,,,
15.01.2020 02:00,-15.9,706.0,776.8,-0.1,83,Calm  no wind,0,,,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-16.5,-6.6,,,2500 or more  or no clouds.,,,8.0,-18.1,No precipitation,12,,,,
14.01.2020 23:00,-15.8,706.1,777.4,,81,Wind blowing from the north-east,1,,,, ,,,-16.1,-6.6,,,,,,11.0,-18.3,No precipitation,6,,,,
14.01.2020 20:00,-10.8,705.4,776.2,1.3,78,Wind blowing from the west,1,,3,100%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-14.7,-6.6,,,2500 or more  or no clouds.,,,16.0,-13.9,No precipitation,12,,,,
14.01.2020 17:00,-7.3,704.1,774.4,,62,Wind blowing from the south-east,1,,,100%., ,,,-14.7,-6.6,,,2500 or more  or no clouds.,,,18.0,-13.5,No precipitation,6,,,,
14.01.2020 14:00,-7.3,703.9,773.9,0.9,57,Wind blowing from the north-northeast,1,,,90  or more  but not 100%,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-14.7,-4.9,,,2500 or more  or no clouds.,,,19.0,-14.4,No precipitation,12,,,,
14.01.2020 11:00,-10.9,703.0,773.4,,69,Calm  no wind,0,,,100%., ,,,-14.7,,,,2500 or more  or no clouds.,,,16.0,-15.5,No precipitation,6,,,,
14.01.2020 08:00,-12.6,701.2,771.6,0.6,74,Wind blowing from the east-northeast,1,,2,90  or more  but not 100%,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-16.1,,,,2500 or more  or no clouds.,,,15.0,-16.4,No precipitation,12,,,,
14.01.2020 05:00,-13.6,700.6,770.5,,75,Calm  no wind,0,,,, ,,,-16.1,-4.9,,,,,,14.0,-17.2,No precipitation,6,,,,
14.01.2020 02:00,-11.5,700.9,770.2,-0.2,74,Wind blowing from the east-southeast,1,,3,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-16.1,-4.9,,,2500 or more  or no clouds.,,,14.0,-15.2,No precipitation,12,,,,
13.01.2020 23:00,-11.1,701.1,771.1,,73,Wind blowing from the east-northeast,1,,,, ,,,-16.1,-4.9,,,,,,13.0,-15.0,No precipitation,6,,,,
13.01.2020 20:00,-11.6,700.4,771.2,0.0,73,Wind blowing from the north,1,,4,20–30%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-16.1,-4.9,,,2500 or more  or no clouds.,,,15.0,-15.6,No precipitation,12,,,,
13.01.2020 17:00,-6.9,700.4,770.0,,56,Wind blowing from the south,1,,,90  or more  but not 100%, ,,,-16.1,-4.4,,,2500 or more  or no clouds.,,,15.0,-14.2,No precipitation,6,,,,
13.01.2020 14:00,-5.0,700.9,770.5,-0.3,44,Wind blowing from the north,0,,4,90  or more  but not 100%,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-16.1,-4.2,,,2500 or more  or no clouds.,,,19.0,-15.6,No precipitation,12,,,,
13.01.2020 11:00,-9.9,701.2,771.6,,59,Wind blowing from the north-east,2,,,90  or more  but not 100%, ,,,-16.1,-4.2,,,2500 or more  or no clouds.,,,18.0,-16.4,No precipitation,6,,,,
13.01.2020 08:00,-15.5,700.6,771.5,-0.1,72,Wind blowing from the north,0,,3,90  or more  but not 100%,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,,,,,2500 or more  or no clouds.,,,19.0,-19.4,No precipitation,12,,,,
13.01.2020 05:00,-11.6,700.7,770.0,,70,Wind blowing from the east-northeast,1,,,, ,,,-21.9,-4.2,,,,,,17.0,-16.0,No precipitation,6,,,,
13.01.2020 02:00,-12.8,700.6,770.4,-1.1,74,Wind blowing from the north-west,1,,3,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-21.9,-4.2,,,2500 or more  or no clouds.,,,18.0,-16.5,No precipitation,12,,,,
12.01.2020 23:00,-13.2,701.7,772.8,,68,Wind blowing from the north-northwest,1,,,, ,,,-22.8,-4.2,,,,,,17.0,-17.9,No precipitation,6,,,,
12.01.2020 20:00,-12.6,701.4,772.9,-0.1,74,Wind blowing from the north-northwest,1,,3,90  or more  but not 100%,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-22.8,-4.2,,,2500 or more  or no clouds.,,,14.0,-16.3,No precipitation,12,,,,
12.01.2020 17:00,-4.5,701.5,772.3,,46,Wind blowing from the east-northeast,2,,,90  or more  but not 100%, ,,,-22.8,-4.2,,,2500 or more  or no clouds.,,,21.0,-14.6,No precipitation,6,,,,
12.01.2020 14:00,-6.8,702.5,773.7,-1.3,58,Wind blowing from the north-northwest,0,,3,90  or more  but not 100%,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-22.8,-6.5,,,2500 or more  or no clouds.,,,16.0,-13.7,No precipitation,12,,,,
12.01.2020 11:00,-15.3,703.8,776.3,,80,Wind blowing from the north-northeast,1,,,no clouds, ,,,-22.8,-14.2,,,,,,16.0,-18.0,No precipitation,6,,,,
12.01.2020 08:00,-18.6,704.1,777.1,-0.7,82,Calm  no wind,0,,,no clouds,Cloud development not observed or not observable. ,Snow and/or other types of solid precipitation,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-22.8,,,,,,,13.0,-21.0,0.1,12,,,,
12.01.2020 05:00,-21.2,704.8,777.3,,78,Calm  no wind,0,,,, ,,,-22.8,-14.2,,,,,,11.0,-24.0,No precipitation,6,,,,
12.01.2020 02:00,-21.5,705.6,778.3,-0.9,78,Wind blowing from the north,0,,3,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-22.8,-14.2,,,2500 or more  or no clouds.,,,7.0,-24.3,0.1,12,,,,
11.01.2020 23:00,-21.3,706.5,779.8,,80,Calm  no wind,0,,,,Mist. ,,,-22.1,-14.2,,,,,,6.0,-23.8,0.1,6,,,,
11.01.2020 20:00,-20.8,706.6,779.7,0.4,81,Calm  no wind,0,,,no clouds,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-22.1,-13.9,,,,,,4.8,-23.2,Trace of precipitation,12,,,,
11.01.2020 17:00,-14.8,706.2,778.0,,72,Wind blowing from the south-east,1,,,no clouds, ,,,-22.1,-11.0,,,,,,6.0,-18.7,No precipitation,6,,,,
11.01.2020 14:00,-15.0,706.3,778.1,-0.2,73,Wind blowing from the south,1,,3,no clouds,Mist. ,Snow and/or other types of solid precipitation,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-22.1,-10.0,,,,,,5.0,-18.8,1.0,12,,,,
11.01.2020 11:00,-19.1,706.5,778.9,,83,Calm  no wind,0,,,,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-22.1,-10.0,,,,,,4.7,-21.3,0.2,6,,,,
11.01.2020 08:00,-17.9,705.4,777.9,0.4,84,Calm  no wind,0,,,100%.,Intermittent fall of snowflakes  slight at time of observation. ,Snow and/or other types of solid precipitation,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-19.4,-10.0,,,2500 or more  or no clouds.,,,4.3,-19.9,2.0,12,,,,
11.01.2020 05:00,-15.4,705.0,776.4,,84,Calm  no wind,0,,,,Mist. ,,,-19.4,-10.0,,,,,,3.3,-17.5,1.0,6,,,,
11.01.2020 02:00,-14.8,704.5,775.6,0.2,83,Calm  no wind,0,,,,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-19.4,-10.0,,,2500 or more  or no clouds.,,,1.7,-17.0,0.6,12,,,,
10.01.2020 23:00,-14.6,704.3,776.2,,82,Wind blowing from the south,1,,,,Mist. ,,,-19.4,-10.0,,,,,,5.0,-17.0,No precipitation,6,,,,
10.01.2020 20:00,-17.3,703.9,776.4,0.3,83,Calm  no wind,0,,,90  or more  but not 100%,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-19.4,-10.0,,,2500 or more  or no clouds.,,,6.0,-19.5,No precipitation,12,,,,
10.01.2020 17:00,-12.8,703.6,775.2,,74,Wind blowing from the west-northwest,1,,,90  or more  but not 100%, ,,,-19.4,-10.0,,,2500 or more  or no clouds.,,,7.0,-16.5,No precipitation,6,,,,
10.01.2020 14:00,-12.3,704.0,775.2,-0.5,79,Wind blowing from the south-southeast,1,,2,90  or more  but not 100%,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-19.4,-11.1,,,2500 or more  or no clouds.,,,7.0,-15.3,0.1,12,,,,
10.01.2020 11:00,-17.5,704.5,776.1,,82,Calm  no wind,0,,,90  or more  but not 100%, ,,,-19.4,-10.6,,,2500 or more  or no clouds.,,,10.0,-19.8,No precipitation,6,,,,
10.01.2020 08:00,-18.9,703.9,775.8,-0.4,81,Wind blowing from the west,0,,2,90  or more  but not 100%,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-18.9,-10.6,,,2500 or more  or no clouds.,,,10.0,-21.3,0.1,12,,,,
10.01.2020 05:00,-17.4,704.3,775.8,,84,Calm  no wind,0,,,, ,,,-17.4,-10.6,,,,,,8.0,-19.5,0.1,6,,,,
10.01.2020 02:00,-15.0,704.9,776.0,-0.6,86,Calm  no wind,0,,,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-17.3,-10.6,,,2500 or more  or no clouds.,,,7.0,-16.8,0.6,12,,,,
09.01.2020 23:00,-12.3,705.5,776.6,,85,Calm  no wind,0,,,, ,,,,-10.6,,,,,,9.0,-14.3,0.2,6,,,,
09.01.2020 20:00,-13.4,705.2,776.8,0.2,85,Wind blowing from the east,0,,2,100%.,Intermittent fall of snowflakes  slight at time of observation. ,Snow and/or other types of solid precipitation,Snow and/or other types of solid precipitation,-19.3,-10.6,,,2500 or more  or no clouds.,,,8.0,-15.4,0.6,12,,,,
09.01.2020 17:00,-11.9,705.0,776.3,,83,Wind blowing from the south-west,1,,,100%.,Intermittent fall of snowflakes  slight at time of observation. ,Snow and/or other types of solid precipitation,Snow and/or other types of solid precipitation,-19.3,-10.0,,,2500 or more  or no clouds.,,,3.8,-14.3,0.4,6,,,,
09.01.2020 14:00,-11.1,705.6,777.1,-0.3,75,Wind blowing from the south,1,,2,100%.,Intermittent fall of snowflakes  slight at time of observation. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-19.3,-7.2,,,2500 or more  or no clouds.,,,4.3,-14.7,Trace of precipitation,12,,,,
