Local time in Yichun,T,Po,P,Pa,U,DD,Ff,ff10,ff3,N,WW,W1,W2,Tn,Tx,Cl,Nh,H,Cm,Ch,VV,Td,RRR,tR,E,Tg,E',sss
26.01.2020 05:00,-25.5,747.7,775.0,,78,Wind blowing from the east-southeast,3,,3,, ,,,-27.7,-11.8,,,,,,11.0,-28.2,No precipitation,6,,,,
26.01.2020 02:00,-24.1,748.3,775.3,,79,Wind blowing from the east-southeast,2,,3,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-27.7,-11.8,,,2500 or more  or no clouds.,,,7.0,-26.7,No precipitation,12,,,,
25.01.2020 23:00,-22.8,748.9,776.2,,77,Wind blowing from the east,1,,,, ,,,-27.7,-11.8,,,,,,9.0,-25.7,No precipitation,6,,,,
25.01.2020 20:00,-20.1,749.1,776.8,,68,Wind blowing from the east-southeast,1,,3,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-27.7,-11.8,,,,,,13.0,-24.5,No precipitation,12,,,,
25.01.2020 17:00,-16.0,749.8,777.1,,51,Wind blowing from the west-southwest,1,,3,no clouds, ,,,-27.7,-11.8,,,,,,13.0,-23.8,No precipitation,6,,,,
25.01.2020 14:00,-12.3,749.6,776.7,-1.2,41,Wind blowing from the east,2,,3,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-27.7,-12.3,,,,,,11.0,-22.9,No precipitation,12,,,,
25.01.2020 11:00,-19.0,750.8,778.2,,56,Wind blowing from the east-southeast,2,,3,no clouds, ,,,-27.7,-13.0,,,,,,4.9,-25.6,No precipitation,6,,,,
25.01.2020 08:00,-26.7,751.3,779.0,0.6,77,Wind blowing from the east-southeast,2,,7,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-27.7,-13.0,,,,,,3.3,-29.5,No precipitation,12,,,,
25.01.2020 05:00,-25.3,750.7,778.1,,79,Wind blowing from the east-southeast,2,,8,,Haze. ,,,-25.3,-13.0,,,,,,5.0,-27.9,No precipitation,6,,,,
25.01.2020 02:00,-23.6,750.7,777.8,0.0,73,Wind blowing from the north,1,,12,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-23.6,-13.0,,,2500 or more  or no clouds.,,,9.0,-27.1,No precipitation,12,,,,
24.01.2020 23:00,-21.7,750.7,778.0,,66,Wind blowing from the west-northwest,1,,,, ,,,-21.7,-13.0,,,,,,11.0,-26.3,No precipitation,6,,,,
24.01.2020 20:00,-18.2,750.6,777.8,0.7,48,Wind blowing from the west-southwest,4,,13,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-20.2,-13.0,,,,,,18.0,-26.5,No precipitation,12,,,,
24.01.2020 17:00,-15.5,749.9,776.9,,37,Wind blowing from the west-southwest,4,,13,no clouds, ,,,-20.2,-13.0,,,,,,30.0,-26.9,No precipitation,6,,,,
24.01.2020 14:00,-13.2,748.9,775.7,-0.5,29,Wind blowing from the west,7,,,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-20.2,-9.9,,,,,,30.0,-27.5,No precipitation,12,,,,
24.01.2020 11:00,-15.4,749.4,776.2,,37,Wind blowing from the west,6,,10,no clouds, ,,,-20.2,-9.8,,,,,,30.0,-26.8,No precipitation,6,,,,
24.01.2020 08:00,-19.7,749.2,776.2,1.5,51,Wind blowing from the west,4,,12,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-20.9,-9.8,,,,,,30.0,-27.3,No precipitation,12,,,,
24.01.2020 05:00,-18.6,747.7,774.6,,49,Wind blowing from the west,4,,12,, ,,,-22.4,-9.8,,,,,,30.0,-26.7,No precipitation,6,,,,
24.01.2020 02:00,-17.3,746.0,772.5,1.9,50,Wind blowing from the west,4,,,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-24.3,-9.8,,,2500 or more  or no clouds.,,,30.0,-25.2,No precipitation,12,,,,
23.01.2020 23:00,-15.4,744.1,770.8,,51,Wind blowing from the west,5,,,, ,,,-24.3,-9.8,,,,,,30.0,-23.3,No precipitation,6,,,,
23.01.2020 20:00,-14.3,743.0,769.9,1.9,60,Wind blowing from the west,5,,,40%.,Cloud development not observed or not observable. ,Snow and/or other types of solid precipitation,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-24.3,-9.8,,,1000-1500,,,13.0,-20.4,Trace of precipitation,12,,,,
23.01.2020 17:00,-13.7,741.1,767.9,,61,Wind blowing from the west-southwest,6,,,100%.,Cloud development not observed or not observable. ,Snow and/or other types of solid precipitation,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-24.3,-9.8,,,1000-1500,,,6.0,-19.6,No precipitation,6,,,,
23.01.2020 14:00,-9.9,738.7,765.3,-0.9,57,Wind blowing from the west,6,,9,70 – 80%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-24.3,-9.8,,,1000-1500,,,30.0,-16.8,No precipitation,12,,,,
23.01.2020 11:00,-15.6,739.6,766.4,,65,Wind blowing from the east,1,,3,90  or more  but not 100%, ,,,-24.3,-10.5,,,2500 or more  or no clouds.,,,5.0,-20.7,No precipitation,6,,,,
23.01.2020 08:00,-20.9,741.0,767.9,-0.7,78,Wind blowing from the west,2,,2,100%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-24.3,-10.5,,,1000-1500,,,4.8,-23.7,No precipitation,12,,,,
23.01.2020 05:00,-22.4,741.7,768.5,,78,Wind blowing from the west,1,,5,,Haze. ,,,-24.3,-10.5,,,,,,6.0,-25.2,No precipitation,6,,,,
23.01.2020 02:00,-23.9,742.7,769.5,-0.8,79,Wind blowing from the east-southeast,2,,7,,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-24.0,-9.6,,,2500 or more  or no clouds.,,,4.8,-26.5,No precipitation,12,,,,
22.01.2020 23:00,-20.9,743.5,770.2,,84,Wind blowing from the east-southeast,1,,,,Mist. ,,,-21.5,-7.1,,,,,,4.0,-22.9,No precipitation,6,,,,
22.01.2020 20:00,-17.9,744.1,770.8,1.5,80,Wind blowing from the west,1,,9,40%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-18.2,-6.9,,,2500 or more  or no clouds.,,,4.4,-20.5,No precipitation,12,,,,
22.01.2020 17:00,-13.1,742.6,769.0,,62,Wind blowing from the west,3,,9,40%., ,,,-15.5,-6.9,,,2500 or more  or no clouds.,,,8.0,-19.0,No precipitation,6,,,,
22.01.2020 14:00,-10.7,741.4,767.5,-0.2,56,Wind blowing from the west,4,,10,70 – 80%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-15.5,-6.9,,,2500 or more  or no clouds.,,,8.0,-17.8,No precipitation,12,,,,
22.01.2020 11:00,-12.5,741.6,767.5,,62,Wind blowing from the west,6,,11,90  or more  but not 100%, ,,,-16.2,-6.9,,,,,,6.0,-18.3,No precipitation,6,,,,
22.01.2020 08:00,-15.3,741.2,767.5,1.6,74,Wind blowing from the west-southwest,2,,11,90  or more  but not 100%,Cloud development not observed or not observable. ,Snow and/or other types of solid precipitation,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-23.9,-6.9,,,2500 or more  or no clouds.,,,5.0,-18.9,Trace of precipitation,12,,,,
22.01.2020 05:00,-13.1,739.6,765.7,,74,Wind blowing from the west,5,,11,,Intermittent fall of snowflakes  slight at time of observation. ,,,,-6.9,,,,,,5.0,-16.8,No precipitation,6,,,,
22.01.2020 02:00,-9.6,738.1,764.0,0.8,68,Wind blowing from the west,6,,11,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,,-6.9,,,2500 or more  or no clouds.,,,8.0,-14.4,No precipitation,12,,,,
21.01.2020 23:00,-7.1,737.3,763.3,,63,Wind blowing from the west,4,,,, ,,,-24.0,-6.9,,,,,,12.0,-13.1,No precipitation,6,,,,
21.01.2020 20:00,-11.0,738.1,764.7,-0.5,69,Wind blowing from the east-southeast,2,,5,90  or more  but not 100%,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-24.0,-10.0,,,2500 or more  or no clouds.,,,5.0,-15.6,No precipitation,12,,,,
21.01.2020 17:00,-10.3,738.6,765.1,,63,Wind blowing from the east-southeast,3,,5,90  or more  but not 100%, ,,,-24.0,-10.0,,,,,,6.0,-16.0,No precipitation,6,,,,
21.01.2020 14:00,-10.8,739.9,766.4,-2.1,61,Wind blowing from the east,4,,,90  or more  but not 100%,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-24.0,-10.3,,,2500 or more  or no clouds.,,,5.0,-17.0,No precipitation,12,,,,
21.01.2020 11:00,-16.2,742.0,768.7,,70,Wind blowing from the east-southeast,2,,5,no clouds, ,,,-24.0,-9.5,,,,,,3.5,-20.4,No precipitation,6,,,,
21.01.2020 08:00,-23.8,742.7,769.7,0.4,79,Wind blowing from the east-southeast,3,,,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-24.0,-9.5,,,,,,2.9,-26.4,No precipitation,12,,,,
21.01.2020 05:00,-21.6,742.3,769.0,,81,Wind blowing from the east-southeast,1,,8,,Mist. ,,,-21.8,-9.5,,,,,,2.1,-24.0,No precipitation,6,,,,
21.01.2020 02:00,-20.1,742.3,768.8,0.6,82,Wind blowing from the east-southeast,1,,8,,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-20.9,-9.5,,,2500 or more  or no clouds.,,,2.1,-22.4,No precipitation,12,,,,
20.01.2020 23:00,-18.2,741.7,768.3,,82,Wind blowing from the west,3,,,,Mist. ,,,-21.8,-9.5,,,,,,2.9,-20.5,No precipitation,6,,,,
20.01.2020 20:00,-15.3,740.5,767.3,,75,Wind blowing from the west,4,,8,no clouds,Cloud development not observed or not observable. ,Snow and/or other types of solid precipitation,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-21.8,-9.5,,,,,,4.9,-18.7,Trace of precipitation,12,,,,
20.01.2020 17:00,-12.8,739.3,765.9,,70,Wind blowing from the west,4,,,50%.,Cloud development not observed or not observable. ,Snow and/or other types of solid precipitation,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-21.8,-9.5,,,1000-1500,,,13.0,-17.1,No precipitation,6,,,,
20.01.2020 14:00,-10.4,738.1,764.5,-0.2,70,Wind blowing from the west,1,,2,90  or more  but not 100%,Intermittent fall of snowflakes  slight at time of observation. ,Snow and/or other types of solid precipitation,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-21.8,-9.5,,,1000-1500,,,9.0,-14.8,No precipitation,12,,,,
20.01.2020 11:00,-14.5,738.3,764.9,,70,Wind blowing from the west-northwest,1,,,100%.,Cloud development not observed or not observable. ,Snow and/or other types of solid precipitation,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-21.8,-13.3,,,2500 or more  or no clouds.,,,5.0,-18.8,No precipitation,6,,,,
20.01.2020 08:00,-20.1,738.2,765.0,0.7,82,Wind blowing from the west-northwest,1,,2,90  or more  but not 100%,Intermittent fall of snowflakes  slight at time of observation. ,Snow and/or other types of solid precipitation,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-23.3,-13.3,,,2500 or more  or no clouds.,,,3.6,-22.4,No precipitation,12,,,,
20.01.2020 05:00,-20.3,737.5,764.1,,81,Wind blowing from the south,1,,2,,Intermittent fall of snowflakes  slight at time of observation. ,,,-24.3,-13.3,,,,,,4.0,-22.7,No precipitation,6,,,,
20.01.2020 02:00,-20.8,737.3,763.9,0.2,81,Wind blowing from the north,0,,2,,Intermittent fall of snowflakes  slight at time of observation. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-24.3,-13.3,,,2500 or more  or no clouds.,,,4.6,-23.2,0.2,12,,,,
19.01.2020 23:00,-20.0,737.1,763.9,,80,Wind blowing from the west,1,,,,Intermittent fall of snowflakes  slight at time of observation. ,,,-24.3,-13.3,,,,,,4.2,-22.6,0.1,6,,,,
19.01.2020 20:00,-17.3,736.9,763.7,0.1,85,Wind blowing from the west,1,,2,100%.,Intermittent fall of snowflakes  slight at time of observation. ,Snow and/or other types of solid precipitation,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-24.3,-13.3,,,1000-1500,,,3.6,-19.2,0.2,12,,,,
19.01.2020 17:00,-15.4,736.8,763.6,,82,Wind blowing from the west,1,,,100%.,Intermittent fall of snowflakes  slight at time of observation. ,Snow and/or other types of solid precipitation,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-24.3,-13.3,,,1000-1500,,,3.5,-17.8,0.1,6,,,,
19.01.2020 14:00,-14.1,736.3,763.0,-1.2,66,Wind blowing from the west-northwest,1,,2,100%.,Cloud development not observed or not observable. ,Snow and/or other types of solid precipitation,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-24.3,-13.6,,,2500 or more  or no clouds.,,,4.5,-19.1,0.2,12,,,,
19.01.2020 11:00,-17.9,737.5,764.3,,70,Wind blowing from the west,1,,2,100%.,Intermittent fall of snowflakes  slight at time of observation. ,Snow and/or other types of solid precipitation,Snow and/or other types of solid precipitation,-24.3,-13.6,,,2500 or more  or no clouds.,,,3.3,-22.0,0.2,6,,,,
19.01.2020 08:00,-23.3,738.1,765.1,0.0,79,Wind blowing from the north,0,,,100%.,Intermittent fall of snowflakes  slight at time of observation. ,Snow and/or other types of solid precipitation,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-26.8,-13.6,,,2500 or more  or no clouds.,,,3.5,-25.9,0.2,12,,,,
19.01.2020 05:00,-24.3,738.1,765.0,,78,Calm  no wind,0,,,,Snow not falling as shower(s). ,,,-27.3,-13.6,,,,,,4.4,-27.0,No precipitation,6,,,,
19.01.2020 02:00,-23.5,738.7,765.5,-0.4,79,Calm  no wind,0,,,,Intermittent fall of snowflakes  slight at time of observation. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-27.3,-13.6,,,2500 or more  or no clouds.,,,2.8,-26.1,No precipitation,12,,,,
18.01.2020 23:00,-21.9,739.1,766.1,,80,Calm  no wind,0,,,,Mist. ,,,-27.3,-13.6,,,,,,2.6,-24.4,No precipitation,6,,,,
18.01.2020 20:00,-19.6,739.6,766.9,-0.1,85,Wind blowing from the east-southeast,1,,3,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-27.3,-13.6,,,,,,1.5,-21.5,No precipitation,12,,,,
18.01.2020 17:00,-16.8,739.7,766.8,,79,Calm  no wind,0,,,no clouds, ,,,-27.3,-13.6,,,,,,4.7,-19.6,No precipitation,6,,,,
18.01.2020 14:00,-13.7,739.8,766.6,-1.5,65,Wind blowing from the east,2,,3,40%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-27.3,-11.8,,,2500 or more  or no clouds.,,,4.7,-19.0,No precipitation,12,,,,
18.01.2020 11:00,-19.8,741.3,768.3,,75,Wind blowing from the east,1,,2,90  or more  but not 100%, ,,,-27.3,-11.8,,,,,,4.0,-23.1,No precipitation,6,,,,
18.01.2020 08:00,-26.9,742.1,769.4,0.1,77,Wind blowing from the north,0,,2,20–30%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-27.3,-11.8,,,2500 or more  or no clouds.,,,6.0,-29.7,No precipitation,12,,,,
18.01.2020 05:00,-25.5,742.0,769.0,,78,Wind blowing from the east-southeast,1,,5,,Haze. ,,,-26.0,-11.8,,,,,,5.0,-28.2,No precipitation,6,,,,
18.01.2020 02:00,-23.5,742.6,769.5,-0.1,79,Wind blowing from the east-southeast,1,,5,,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-26.0,-11.8,,,2500 or more  or no clouds.,,,4.4,-26.1,No precipitation,12,,,,
17.01.2020 23:00,-20.4,742.7,769.7,,83,Wind blowing from the east-southeast,1,,,,Mist. ,,,-26.0,-11.8,,,,,,3.8,-22.5,No precipitation,6,,,,
17.01.2020 20:00,-18.0,743.1,770.4,0.0,81,Wind blowing from the east-southeast,1,,5,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-26.0,-11.8,,,,,,6.0,-20.5,No precipitation,12,,,,
17.01.2020 17:00,-14.1,743.1,770.1,,67,Wind blowing from the west,1,,4,no clouds, ,,,-26.0,-11.8,,,,,,9.0,-18.9,No precipitation,6,,,,
17.01.2020 14:00,-13.0,742.9,769.8,-1.5,53,Wind blowing from the east-southeast,2,,4,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-26.0,-13.0,,,,,,3.4,-20.6,No precipitation,12,,,,
17.01.2020 11:00,-19.0,744.4,771.6,,64,Wind blowing from the east,2,,4,no clouds, ,,,-26.0,-13.5,,,,,,2.1,-24.1,No precipitation,6,,,,
17.01.2020 08:00,-25.7,745.4,772.9,0.2,78,Wind blowing from the east-southeast,2,,5,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-26.2,-13.5,,,,,,1.3,-28.4,No precipitation,12,,,,
17.01.2020 05:00,-24.5,745.2,772.4,,80,Wind blowing from the east,1,,6,,Haze. ,,,-26.9,-13.5,,,,,,1.6,-27.0,No precipitation,6,,,,
17.01.2020 02:00,-24.8,745.5,772.6,0.4,77,Wind blowing from the west,2,,7,,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-26.9,-13.5,,,2500 or more  or no clouds.,,,1.6,-27.7,No precipitation,12,,,,
16.01.2020 23:00,-22.3,745.1,772.3,,77,Wind blowing from the west,2,,,,Haze. ,,,-26.9,-13.5,,,,,,1.6,-25.2,No precipitation,6,,,,
16.01.2020 20:00,-20.4,744.7,772.3,0.8,73,Wind blowing from the west-northwest,3,,7,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-26.9,-13.5,,,,,,2.7,-24.0,Trace of precipitation,12,,,,
16.01.2020 17:00,-16.4,743.9,771.1,,68,Wind blowing from the west-southwest,4,,7,no clouds, ,,,-26.9,-12.8,,,,,,4.4,-20.9,No precipitation,6,,,,
16.01.2020 14:00,-13.6,743.0,769.9,-1.0,61,Wind blowing from the west,4,,5,40%.,Cloud development not observed or not observable. ,Snow and/or other types of solid precipitation,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-26.9,-10.0,,,1000-1500,,,5.0,-19.5,Trace of precipitation,12,,,,
16.01.2020 11:00,-19.2,744.0,771.1,,75,Wind blowing from the west-northwest,0,,,60%.,Cloud development not observed or not observable. ,Snow and/or other types of solid precipitation,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-26.9,-10.0,,,1000-1500,,,6.0,-22.5,No precipitation,6,,,,
16.01.2020 08:00,-26.2,744.1,771.3,0.2,75,Wind blowing from the west,1,,6,,Intermittent fall of snowflakes  slight at time of observation. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-26.9,-10.0,,,2500 or more  or no clouds.,,,4.9,-29.3,No precipitation,12,,,,
16.01.2020 05:00,-25.6,743.9,770.9,,79,Wind blowing from the east,1,,8,, ,,,-26.9,-10.0,,,,,,9.0,-28.2,No precipitation,6,,,,
16.01.2020 02:00,-23.1,744.4,771.1,-0.3,81,Wind blowing from the west,1,,9,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-26.9,-10.0,,,2500 or more  or no clouds.,,,13.0,-25.5,No precipitation,12,,,,
15.01.2020 23:00,-19.5,744.7,771.7,,82,Wind blowing from the west,1,,,, ,,,-26.9,-10.0,,,,,,12.0,-21.8,No precipitation,6,,,,
15.01.2020 20:00,-14.7,745.1,772.3,0.0,67,Wind blowing from the west-southwest,4,,9,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-26.9,-10.0,,,,,,23.0,-19.6,No precipitation,12,,,,
15.01.2020 17:00,-12.9,745.1,772.2,,57,Wind blowing from the west-southwest,3,,9,no clouds, ,,,-26.9,-10.0,,,,,,26.0,-19.8,No precipitation,6,,,,
15.01.2020 14:00,-10.1,744.6,771.4,-1.5,51,Wind blowing from the west,4,,7,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-26.9,-10.0,,,,,,13.0,-18.3,No precipitation,12,,,,
15.01.2020 11:00,-17.7,746.1,773.2,,68,Wind blowing from the east-northeast,1,,2,no clouds, ,,,-26.9,-10.7,,,,,,7.0,-22.2,No precipitation,6,,,,
15.01.2020 08:00,-26.1,746.8,774.4,-0.1,78,Wind blowing from the east-southeast,1,,2,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-26.9,-10.7,,,,,,5.0,-28.8,No precipitation,12,,,,
15.01.2020 05:00,-25.5,746.9,774.2,,79,Wind blowing from the east,1,,2,,Haze. ,,,-27.5,-10.7,,,,,,4.5,-28.1,No precipitation,6,,,,
15.01.2020 02:00,-23.1,747.1,774.1,0.3,81,Wind blowing from the south-east,1,,2,,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-27.5,-10.7,,,2500 or more  or no clouds.,,,4.7,-25.5,No precipitation,12,,,,
14.01.2020 23:00,-21.1,746.8,774.0,,80,Wind blowing from the east,1,,,,Mist. ,,,-27.5,-10.7,,,,,,4.1,-23.6,No precipitation,6,,,,
14.01.2020 20:00,-19.1,746.5,774.1,0.7,82,Wind blowing from the west,1,,2,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-27.5,-10.7,,,,,,8.0,-21.4,No precipitation,12,,,,
14.01.2020 17:00,-16.0,745.8,773.1,,72,Wind blowing from the north-west,1,,2,no clouds, ,,,-27.5,-10.7,,,,,,6.0,-19.9,No precipitation,6,,,,
14.01.2020 14:00,-10.7,745.4,772.3,,50,Wind blowing from the east-southeast,0,,3,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-27.5,-10.7,,,,,,8.0,-19.3,No precipitation,12,,,,
14.01.2020 08:00,-26.7,746.4,773.9,1.2,78,Wind blowing from the south-east,1,,4,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-27.5,-11.6,,,,,,4.3,-29.4,No precipitation,12,,,,
14.01.2020 05:00,-26.6,745.2,772.3,,77,Wind blowing from the west,1,,4,,Haze. ,,,-26.6,-11.6,,,,,,4.7,-29.4,No precipitation,6,,,,
14.01.2020 02:00,-24.1,744.8,771.7,0.9,76,Wind blowing from the west,1,,6,,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-24.1,-11.6,,,2500 or more  or no clouds.,,,5.0,-27.1,No precipitation,12,,,,
13.01.2020 23:00,-20.9,743.9,770.8,,83,Wind blowing from the west,1,,,,Mist. ,,,-21.3,-11.6,,,,,,4.0,-23.0,No precipitation,6,,,,
13.01.2020 20:00,-18.5,743.1,770.0,1.6,80,Wind blowing from the west,2,,6,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-19.8,-11.6,,,,,,3.3,-21.1,0.1,12,,,,
13.01.2020 17:00,-13.8,741.5,768.1,,68,Wind blowing from the west-southwest,2,,6,50%., ,,,-19.8,-11.6,,,2500 or more  or no clouds.,,,7.0,-18.4,No precipitation,6,,,,
13.01.2020 14:00,-11.7,740.2,766.7,0.2,60,Wind blowing from the west,3,,6,60%.,Cloud development not observed or not observable. ,Snow and/or other types of solid precipitation,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-19.8,-11.3,,,2500 or more  or no clouds.,,,10.0,-17.9,0.4,12,,,,
13.01.2020 11:00,-14.6,740.0,766.6,,67,Wind blowing from the west,3,,,100%.,Intermittent fall of snowflakes  slight at time of observation. ,Snow and/or other types of solid precipitation,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-19.8,-11.2,,,2500 or more  or no clouds.,,,4.8,-19.4,0.3,6,,,,
13.01.2020 08:00,-18.5,739.8,766.6,1.3,81,Wind blowing from the west,2,,4,100%.,Snow not falling as shower(s). ,Snow and/or other types of solid precipitation,Cloud covering 1/2 or less of the sky throughout the appropriate period.,,,,,2500 or more  or no clouds.,,,2.9,-21.0,0.3,12,,,,
13.01.2020 05:00,-19.3,738.5,765.1,,81,Calm  no wind,0,,,,Intermittent fall of snowflakes  slight at time of observation. ,,,-25.8,-11.2,,,,,,1.3,-21.7,0.1,6,,,,
13.01.2020 02:00,-18.6,738.3,764.7,0.3,77,Wind blowing from the west-northwest,2,,8,,Intermittent fall of snowflakes  slight at time of observation. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-25.8,-11.2,,,2500 or more  or no clouds.,,,2.9,-21.6,No precipitation,12,,,,
12.01.2020 23:00,-19.4,738.0,764.7,,78,Wind blowing from the west,2,,,,Haze. ,,,-25.8,-11.2,,,,,,3.9,-22.3,No precipitation,6,,,,
